OBJECTID,SHAPE_Leng,SHAPE_Area,MEAN,_count_0,_sum_0,shadow_percent_0,sunlight_percent_0,shadow_free_area_0,energy_0,_count_19,_sum_19,shadow_percent_19,sunlight_percent_19,shadow_free_area_19,energy_19,_count_6,_sum_6,shadow_percent_6,sunlight_percent_6,shadow_free_area_6,energy_6,_count_7,_sum_7,shadow_percent_7,sunlight_percent_7,shadow_free_area_7,energy_7,_count_8,_sum_8,shadow_percent_8,sunlight_percent_8,shadow_free_area_8,energy_8,_count_9,_sum_9,shadow_percent_9,sunlight_percent_9,shadow_free_area_9,energy_9,_count_10,_sum_10,shadow_percent_10,sunlight_percent_0,shadow_free_area_10,energy_10,_count_11,_sum_11,shadow_percent_11,sunlight_percent_11,shadow_free_area_11,energy_11,_count_12,_sum_12,shadow_percent_12,sunlight_percent_12,shadow_free_area_12,energy_12,_count_13,_sum_13,shadow_percent_13,sunlight_percent_13,shadow_free_area_13,energy_13,_count_14,_sum_14,shadow_percent_14,sunlight_percent_14,shadow_free_area_14,energy_14,_count_15,_sum_15,shadow_percent_15,sunlight_percent_15,shadow_free_area_15,energy_15,_count_16,_sum_16,shadow_percent_16,sunlight_percent_16,shadow_free_area_16,energy_16,_count_17,_sum_17,shadow_percent_17,sunlight_percent_17,shadow_free_area_17,energy_17,_count_18,_sum_18,shadow_percent_18,sunlight_percent_18,shadow_free_area_18,energy_18,energy_final,shadow_final,energy_total
811,0.000881815,375.1677851,13.21495213,2,2,1,99,371.4161073,7.567974602,374,374,100,0,0,0,11.88032325,11.88032325,3,97,363.9127516,3.766496979,11.27077964,11.27077964,3,97,363.9127516,27.71850646,11.88032325,11.88032325,3,97,363.9127516,87.26991695,11.88032325,11.88032325,3,97,363.9127516,161.2133489,11.88032325,11.88032325,3,97,363.9127516,209.2909543,11.03499062,11.03499062,3,97,363.9127516,239.2213225,10.51264936,10.51264936,3,97,363.9127516,253.2341469,8.283438528,8.283438528,2,98,367.6644294,252.4435445,7.443475291,7.443475291,2,98,367.6644294,230.9653239,8.428745154,8.428745154,2,98,367.6644294,187.5956278,9.391416611,9.391416611,3,97,363.9127516,134.0961719,8,8,2,98,367.6644294,68.53706162,157,157,42,58,217.5973154,9.604527903,124.834995,331.3982102,1872.524925
812,0.00088276,397.2440545,11.03374023,13.61626574,13.61626574,3,97,385.3267328,7.851417508,391,391,98,2,7.94488109,0.023834643,10.31592373,10.31592373,3,97,385.3267328,3.988131685,10.53937484,10.53937484,3,97,385.3267328,29.34956659,7.134200676,7.134200676,2,98,389.2991734,93.35783477,7.964692699,7.964692699,2,98,389.2991734,172.4595338,8.537948806,8.537948806,2,98,389.2991734,223.8910155,8.965019162,8.965019162,2,98,389.2991734,255.9093153,9.628034548,9.628034548,2,98,389.2991734,270.8996693,10.80862055,10.80862055,3,97,385.3267328,264.5707293,13.83181626,13.83181626,3,97,385.3267328,242.0607123,14.20511207,14.20511207,4,96,381.3542923,194.5806887,13.25091798,13.25091798,3,97,385.3267328,141.98689,15,15,4,96,381.3542923,71.08901634,174,174,44,56,222.4566705,9.819014979,132.1224914,350.1044267,1981.837371
813,0.000784997,319.1758855,10.49041764,9.526770971,9.526770971,3,97,309.600609,6.308422008,319,319,100,0,0,0,9.526770971,9.526770971,3,97,309.600609,3.204366303,9.526770971,9.526770971,3,97,309.600609,23.58165918,7.709870067,7.709870067,2,98,312.7923678,75.01073773,8.467496935,8.467496935,3,97,309.600609,137.1530698,8.133250306,8.133250306,3,97,309.600609,178.055335,7.068661255,7.068661255,2,98,312.7923678,205.6168781,7.599929459,7.599929459,2,98,312.7923678,217.661261,7.370534542,7.370534542,2,98,312.7923678,214.7676188,9.106253635,9.106253635,3,97,309.600609,194.4898641,9.339016298,9.339016298,3,97,309.600609,157.9693763,6,6,2,98,312.7923678,115.259108,46,46,14,86,274.4912616,51.16846505,257,257,81,19,60.64341825,2.676739838,105.5281934,271.0867188,1582.922901
814,0.00065025,234.9800487,11.85984368,232,232,99,1,2.349800487,0.047879535,39,39,17,83,195.0334404,0.585100321,232,232,99,1,2.349800487,0.024320435,10.54407924,10.54407924,4,96,225.5808467,17.18204193,10.54407924,10.54407924,4,96,225.5808467,54.09654285,10.05766668,10.05766668,4,96,225.5808467,99.9323151,9.393608723,9.393608723,4,96,225.5808467,129.7344775,7.255386754,7.255386754,3,97,227.9306472,149.8322623,7.601897005,7.601897005,3,97,227.9306472,158.6089598,5.446008222,5.446008222,2,98,230.2804477,158.1137793,6.35491689,6.35491689,3,97,227.9306472,143.1851209,8.409231119,8.409231119,4,96,225.5808467,115.0994689,10.42045412,10.42045412,4,96,225.5808467,83.12302296,10.53980765,10.53980765,4,96,225.5808467,42.0509768,10.24409454,10.24409454,4,96,225.5808467,9.956912994,77.43821211,194.5634803,1161.573182
815,0.000805637,365.4154327,11.90876968,360,360,99,1,3.654154327,0.074457049,80,80,22,78,285.0240375,0.855072113,364,364,100,0,0,0,348,348,95,5,18.27077163,1.391648134,71,71,19,81,295.9865005,70.98052268,14,14,4,96,350.7988154,155.4038752,2,2,1,99,361.7612784,208.0536141,8.460273921,8.460273921,2,98,358.107124,235.4049409,7.567965419,7.567965419,2,98,358.107124,249.1942139,5.187034583,5.187034583,1,99,361.7612784,248.3903584,7.971441418,7.971441418,2,98,358.107124,224.9614629,9.156872104,9.156872104,3,97,354.4529697,180.8546655,9.173600989,9.173600989,3,97,354.4529697,130.6103899,8.633967577,8.633967577,2,98,358.107124,66.75546521,10.00662757,10.00662757,3,97,354.4529697,15.64519963,119.2383924,278.2029494,1788.575886
634,0.000881427,408.1788727,9.066007394,29,29,7,93,379.6063516,7.73485902,234,234,57,43,175.5169153,0.526550746,40,40,10,90,367.3609854,3.802186199,25,25,6,94,383.6881403,29.22475827,4,4,1,99,404.097084,96.9065217,2,2,0,100,408.1788727,180.8232406,2,2,0,100,408.1788727,234.748976,4.290475293,4.290475293,1,99,404.097084,265.636855,4.290475293,4.290475293,1,99,404.097084,281.1970173,5.553717223,5.553717223,1,99,404.097084,277.4587152,4.954684035,4.954684035,1,99,404.097084,253.8521717,6.499316364,6.499316364,2,98,400.0152952,204.1022042,6.841052311,6.841052311,2,98,400.0152952,147.3993961,6.841052311,6.841052311,2,98,400.0152952,74.56765121,6.841052311,6.841052311,2,98,400.0152952,17.65627512,138.3758252,382.8717826,2075.637378
635,0.000924443,407.7678654,8.832719253,402,402,99,1,4.077678654,0.08308678,368,368,90,10,40.77678654,0.12233036,402,402,99,1,4.077678654,0.042203974,47,47,12,88,358.8357216,27.33179924,14.86112092,14.86112092,4,96,391.4571508,93.87533933,14.33833295,14.33833295,4,96,391.4571508,173.4155178,13.98015307,13.98015307,3,97,395.5348294,227.4772224,11.37254342,11.37254342,3,97,395.5348294,260.00838,8.418766056,8.418766056,2,98,399.6125081,278.076358,10.03326881,10.03326881,2,98,399.6125081,274.3795426,8.933610144,8.933610144,2,98,399.6125081,251.0349791,11.71334039,11.71334039,3,97,395.5348294,201.8161092,11.71334039,11.71334039,3,97,395.5348294,145.7484143,12.16674494,12.16674494,3,97,395.5348294,73.73243863,12.16674494,12.16674494,3,97,395.5348294,17.45851184,134.9734822,317.5152445,2024.602234
636,0.000924562,422.5828046,7.332103766,420,420,99,1,4.225828046,0.086105472,417,417,99,1,4.225828046,0.012677484,420,420,99,1,4.225828046,0.04373732,210,210,50,50,211.2914023,16.09364353,23,23,5,95,401.4536643,96.27260324,13.04030718,13.04030718,3,97,409.9053204,181.5880569,12.45573241,12.45573241,3,97,409.9053204,235.7418785,8.828767261,8.828767261,2,98,414.1311485,272.2328376,8.125057285,8.125057285,2,98,414.1311485,288.1793716,9.819716192,9.819716192,2,98,414.1311485,284.3482444,8.105398265,8.105398265,2,98,414.1311485,260.1555309,11.21071057,11.21071057,3,97,409.9053204,209.1484511,17,17,4,96,405.6794924,149.4865643,39,39,9,91,384.5503521,71.68480024,265,265,63,37,156.3556377,6.901381492,138.1317256,297.2165725,2071.975884
637,0.00071271,265.4655297,10.3830821,173,173,65,35,92.9129354,1.893193972,43,43,16,84,222.9910449,0.668973135,235,235,89,11,29.20120827,0.302232506,9.469090887,9.469090887,4,96,254.8469085,19.41117933,7.566991838,7.566991838,3,97,257.5015638,61.75145002,7.373808366,7.373808366,3,97,257.5015638,114.0731928,6.950887657,6.950887657,3,97,257.5015638,148.0924969,4.388435277,4.388435277,2,98,260.1562191,171.016032,4.469799841,4.469799841,2,98,260.1562191,181.0336074,6.223941766,6.223941766,2,98,260.1562191,178.6269022,5.764122972,5.764122972,2,98,260.1562191,163.4290962,5.764188024,5.764188024,2,98,260.1562191,132.7410686,5.764188024,5.764188024,2,98,260.1562191,95.8635083,6.204570456,6.204570456,2,98,260.1562191,48.49624112,9,9,3,97,257.5015638,11.36586153,88.58433573,230.0701257,1328.765036
638,0.000754783,233.218806,17.09560137,9.427804948,9.427804948,4,96,223.8900537,4.561983735,9.427804948,9.427804948,4,96,223.8900537,0.671670161,9.427804948,9.427804948,4,96,223.8900537,2.317262056,9.427804948,9.427804948,4,96,223.8900537,17.05325761,9.427804948,9.427804948,4,96,223.8900537,53.69107378,8.973113868,8.973113868,4,96,223.8900537,99.1832938,8.143824369,8.143824369,3,97,226.2222418,130.1033521,5.412165696,5.412165696,2,98,228.5544298,150.2423114,4.960256197,4.960256197,2,98,228.5544298,159.0430283,6.138461741,6.138461741,3,97,226.2222418,155.3273583,5.614354116,5.614354116,2,98,228.5544298,143.5769786,6.996467399,6.996467399,3,97,226.2222418,115.4267318,8.202496252,8.202496252,4,96,223.8900537,82.49999211,9.427804948,9.427804948,4,96,223.8900537,41.73579269,9.427804948,9.427804948,4,96,223.8900537,9.882283081,77.68775797,225.2893665,1165.31637
639,0.000667349,211.6645305,16.65107713,9.434385537,9.434385537,4,96,203.1979493,4.140361414,4,4,2,98,207.4312399,0.62229372,9.434385537,9.434385537,4,96,203.1979493,2.103098775,9.434385537,9.434385537,4,96,203.1979493,15.4771814,9.434385537,9.434385537,4,96,203.1979493,48.72890021,9.147487138,9.147487138,4,96,203.1979493,90.01669153,8.934482612,8.934482612,4,96,203.1979493,116.8617822,6.146657011,6.146657011,3,97,205.3145946,134.9653966,7.187388547,7.187388547,3,97,205.3145946,142.8712404,8.198903346,8.198903346,4,96,203.1979493,139.5185567,8.258465936,8.258465936,4,96,203.1979493,127.6481389,8.00666679,8.00666679,4,96,203.1979493,103.6789088,9.306957485,9.306957485,4,96,203.1979493,74.87527442,9.434385537,9.434385537,4,96,203.1979493,37.87853612,9.434385537,9.434385537,4,96,203.1979493,8.968954283,69.89035436,203.762388,1048.355315
640,0.000779997,213.1202614,14.17487383,215,215,101,-1,-2.131202614,-0.043425384,207,207,97,3,6.393607843,0.019180824,215,215,101,-1,-2.131202614,-0.022057947,190,190,89,11,23.44322876,1.785623848,20,20,9,91,193.9394379,46.5086166,9.285525277,9.285525277,4,96,204.595451,90.63578478,9.267437619,9.267437619,4,96,204.595451,117.6655036,7.877752136,7.877752136,4,96,204.595451,134.492661,7.346558429,7.346558429,3,97,206.7266536,143.8538428,7.471597225,7.471597225,4,96,204.595451,140.478101,6.635637741,6.635637741,3,97,206.7266536,129.8648569,6.694755147,6.694755147,3,97,206.7266536,105.4793808,7.986735134,7.986735134,4,96,204.595451,75.39023199,9.285525277,9.285525277,4,96,204.595451,38.1390472,20,20,9,91,193.9394379,8.560292849,68.85384272,150.7470649,1032.807641
641,0.000773514,266.1054392,12.99928263,266,266,100,0,0,0,266,266,100,0,0,0,266,266,100,0,0,0,266,266,100,0,0,0,158,158,59,41,109.1032301,26.1640456,69,69,26,74,196.918025,87.23468507,24,24,9,91,242.1559496,139.2670347,8.197075064,8.197075064,3,97,258.122276,169.6790012,8.16537779,8.16537779,3,97,258.122276,179.6182576,8.550289716,8.550289716,3,97,258.122276,177.2303684,6.896056096,6.896056096,3,97,258.122276,162.1513813,7.498424166,7.498424166,3,97,258.122276,131.7032776,10.15964444,10.15964444,4,96,255.4612216,94.13347497,11,11,4,96,255.4612216,47.62103724,164,164,62,38,101.1200669,4.463338632,81.28439349,163.3887397,1219.265902
