OBJECTID,SHAPE_Leng,SHAPE_Area,MEAN,_count_0,_sum_0,shadow_percent_0,sunlight_percent_0,shadow_free_area_0,energy_0,_count_19,_sum_19,shadow_percent_19,sunlight_percent_19,shadow_free_area_19,energy_19,_count_6,_sum_6,shadow_percent_6,sunlight_percent_6,shadow_free_area_6,energy_6,_count_7,_sum_7,shadow_percent_7,sunlight_percent_7,shadow_free_area_7,energy_7,_count_8,_sum_8,shadow_percent_8,sunlight_percent_8,shadow_free_area_8,energy_8,_count_9,_sum_9,shadow_percent_9,sunlight_percent_9,shadow_free_area_9,energy_9,_count_10,_sum_10,shadow_percent_10,sunlight_percent_10,shadow_free_area_10,energy_10,_count_11,_sum_11,shadow_percent_11,sunlight_percent_11,shadow_free_area_11,energy_11,_count_12,_sum_12,shadow_percent_12,sunlight_percent_12,shadow_free_area_12,energy_12,_count_13,_sum_13,shadow_percent_13,sunlight_percent_13,shadow_free_area_13,energy_13,_count_14,_sum_14,shadow_percent_14,sunlight_percent_14,shadow_free_area_14,energy_14,_count_15,_sum_15,shadow_percent_15,sunlight_percent_15,shadow_free_area_15,energy_15,_count_16,_sum_16,shadow_percent_16,sunlight_percent_16,shadow_free_area_16,energy_16,_count_17,_sum_17,shadow_percent_17,sunlight_percent_17,shadow_free_area_17,energy_17,_count_18,_sum_18,shadow_percent_18,sunlight_percent_18,shadow_free_area_18,energy_18,energy_final,shadow_final,energy_total
2941,0.000799014,311.5812889,8.244830767,5.694375231,5.694375231,2,98,305.3496631,7.798630395,309,309,99,1,3.115812889,0.007259844,5.694375231,5.694375231,2,98,305.3496631,0.058016436,5.694375231,5.694375231,2,98,305.3496631,7.057241413,6.310702381,6.310702381,2,98,305.3496631,40.04691366,5.701154643,5.701154643,2,98,305.3496631,98.6526745,5.39598006,5.39598006,2,98,305.3496631,148.1327553,5.39598006,5.39598006,2,98,305.3496631,183.4171303,6.166336672,6.166336672,2,98,305.3496631,202.322244,6.624227875,6.624227875,2,98,305.3496631,204.6945055,7.25406738,7.25406738,2,98,305.3496631,185.8281712,104,104,33,67,208.7594635,95.81996749,152,152,49,51,158.9064573,42.98228983,309,309,99,1,3.115812889,0.307842313,309,309,99,1,3.115812889,0.035299044,81.14406275,228.700666,1217.160941
2942,0.001437432,808.379831,5.859700063,559,559,69,31,250.5977476,6.400266474,811,811,100,0,0,0,539,539,67,33,266.7653442,0.050685415,278,278,34,66,533.5306884,12.33096127,20,20,2,98,792.2122344,103.8994267,14.71464402,14.71464402,2,98,792.2122344,255.9487209,13.22638983,13.22638983,2,98,792.2122344,384.3219602,13.33677203,13.33677203,2,98,792.2122344,475.8652527,11.70863349,11.70863349,1,99,800.2960327,530.2697489,11.97030058,11.97030058,1,99,800.2960327,536.4872488,14.12507724,14.12507724,2,98,792.2122344,482.1205605,15.18281695,15.18281695,2,98,792.2122344,363.6230389,30,30,4,96,776.0446377,209.910762,811,811,100,0,0,0,811,811,100,0,0,0,224.0819089,545.386926,3361.228633
2943,0.00154465,766.0762516,7.860009472,278,278,36,64,490.288801,12.52197598,765,765,100,0,0,0,132,132,17,83,635.8432889,0.120810225,19.4512384,19.4512384,3,97,743.0939641,17.1743877,17.79267886,17.79267886,2,98,750.7547266,98.46223315,17.33766064,17.33766064,2,98,750.7547266,242.5545878,16.21079238,16.21079238,2,98,750.7547266,364.2098867,14.91237337,14.91237337,2,98,750.7547266,450.9625984,13.72250457,13.72250457,2,98,750.7547266,497.4440758,11.14707323,11.14707323,1,99,758.4154891,508.4121657,8,8,1,99,758.4154891,461.5527063,60,60,8,92,704.7901515,323.4965652,244,244,32,68,520.9318511,140.9058145,765,765,100,0,0,0,765,765,100,0,0,0,207.8545205,557.7035112,3117.817807
2944,0.000615921,268.7210642,32.87163862,7.496597968,7.496597968,3,97,260.6594322,6.657241899,7.496597968,7.496597968,3,97,260.6594322,0.607336477,7.496597968,7.496597968,3,97,260.6594322,0.049525292,7.496597968,7.496597968,3,97,260.6594322,6.024360798,7.496597968,7.496597968,3,97,260.6594322,34.1857452,5.929341453,5.929341453,2,98,263.3466429,85.08229672,3.350169162,3.350169162,1,99,266.0338535,129.0596732,2.665753009,2.665753009,1,99,266.0338535,159.8009491,5.669199706,5.669199706,2,98,263.3466429,174.4913788,7.411553798,7.411553798,3,97,260.6594322,174.7359176,7.220945149,7.220945149,3,97,260.6594322,158.630814,7.220945149,7.220945149,3,97,260.6594322,119.6418974,7.384098883,7.384098883,3,97,260.6594322,70.5052485,7.496597968,7.496597968,3,97,260.6594322,25.7531519,7.496597968,7.496597968,3,97,260.6594322,2.953010708,76.54523651,261.7343165,1148.178548
2945,0.000417554,111.2164522,20.83301878,6.183198579,6.183198579,6,94,104.543465,2.670040097,6.183198579,6.183198579,6,94,104.543465,0.243586274,6.183198579,6.183198579,6,94,104.543465,0.019863258,6.183198579,6.183198579,6,94,104.543465,2.416208564,6.183198579,6.183198579,6,94,104.543465,13.71097998,5.592777403,5.592777403,5,95,105.6556296,34.13532645,4.555725093,4.555725093,4,96,106.7677941,51.7957261,4.555725093,4.555725093,4,96,106.7677941,64.13317178,4.370989649,4.370989649,4,96,106.7677941,70.74348622,3.70435651,3.70435651,3,97,107.8799586,72.31851693,2.311188047,2.311188047,2,98,108.9921231,66.32988133,4.022442974,4.022442974,4,96,106.7677941,49.00609718,6.07433927,6.07433927,5,95,105.6556296,28.57857993,6.183198579,6.183198579,6,94,104.543465,10.32889435,6.183198579,6.183198579,6,94,104.543465,1.184372915,31.17431542,105.8039182,467.6147314
2946,0.000449769,142.6571931,8.627934694,34,34,24,76,108.4194667,2.76903318,141,141,99,1,1.426571931,0.003323913,21,21,15,85,121.2586141,0.023039137,7,7,5,95,135.5243334,3.132238394,4.491893862,4.491893862,3,97,138.3774773,18.14834452,4.012972697,4.012972697,3,97,138.3774773,44.70713374,3.216766358,3.216766358,2,98,139.8040492,67.82243937,3.216766358,3.216766358,2,98,139.8040492,83.97735648,3.216766358,3.216766358,2,98,139.8040492,92.63304457,3.216766358,3.216766358,2,98,139.8040492,93.71918223,3.132366236,3.132366236,2,98,139.8040492,85.08124925,4.080422157,4.080422157,3,97,138.3774773,63.51484694,5.355947717,5.355947717,4,96,136.9509053,37.04357649,141,141,99,1,1.426571931,0.140945307,141,141,99,1,1.426571931,0.016161633,39.51546101,108.0390475,592.7319152
2947,0.000500799,183.3751106,12.54955427,5.058861008,5.058861008,3,97,177.8738573,4.542898315,185,185,101,-1,-1.833751106,-0.00427264,5.058861008,5.058861008,3,97,177.8738573,0.033796033,5.058861008,5.058861008,3,97,177.8738573,4.111020589,4.073407671,4.073407671,2,98,179.7076084,23.56883255,5.04179587,5.04179587,3,97,177.8738573,57.46766368,2.066953719,2.066953719,1,99,181.5413595,88.07025202,3.054542643,3.054542643,2,98,179.7076084,107.9465865,3.365635915,3.365635915,2,98,179.7076084,119.0728236,3.373773664,3.373773664,2,98,179.7076084,120.4689721,3.373773664,3.373773664,2,98,179.7076084,109.3655578,4.87476823,4.87476823,3,97,177.8738573,81.64356687,24,24,13,87,159.5363462,43.15266721,185,185,101,-1,-1.833751106,-0.181174609,185,185,101,-1,-1.833751106,-0.020774566,50.61589436,141.5655854,759.2384155
2948,0.000527095,184.1551603,7.579322577,191,191,104,-4,-7.366206413,-0.188132912,191,191,104,-4,-7.366206413,-0.017163261,191,191,104,-4,-7.366206413,-0.001399579,131,131,71,29,53.40499649,1.234296279,57,57,31,69,127.0670606,16.66497207,31,31,17,83,152.8487831,49.38253768,12,12,7,93,171.2642991,83.0845931,2.470899311,2.470899311,1,99,182.3136087,109.5119562,3.47608165,3.47608165,2,98,180.4720571,119.5793413,3.477860576,3.477860576,2,98,180.4720571,120.9814287,3.478797193,3.478797193,2,98,180.4720571,109.8307822,3.478797193,3.478797193,2,98,180.4720571,82.8361328,3.770088175,3.770088175,2,98,180.4720571,48.81552579,191,191,104,-4,-7.366206413,-0.727781194,191,191,104,-4,-7.366206413,-0.083451752,49.39357583,103.4952001,740.9036374
2949,0.000480961,148.9605699,17.50592499,85,85,57,43,64.05304506,1.635914771,150,150,101,-1,-1.489605699,-0.003470781,77,77,52,48,71.50107356,0.013585204,34,34,23,77,114.6996388,2.650938053,4.968054196,4.968054196,3,97,144.4917528,18.95023787,4.085070342,4.085070342,3,97,144.4917528,46.68253999,2.992396829,2.992396829,2,98,145.9813585,70.81920655,2.992396829,2.992396829,2,98,145.9813585,87.68793645,2.973334105,2.973334105,2,98,145.9813585,96.7260803,2.384687548,2.384687548,2,98,145.9813585,97.86020947,2.992396829,2.992396829,2,98,145.9813585,88.84060526,2.992396829,2.992396829,2,98,145.9813585,67.00500561,3.056857251,3.056857251,2,98,145.9813585,39.4862057,150,150,101,-1,-1.489605699,-0.147173043,150,150,101,-1,-1.489605699,-0.016875743,41.21272971,103.7758637,618.1909457
2950,0.001297654,1117.236596,5.625787854,1118,1118,100,0,0,0,1118,1118,100,0,0,0,1118,1118,100,0,0,0,501,501,45,55,614.4801276,14.20186471,59,59,5,95,1061.374766,139.2003619,13.61270768,13.61270768,1,99,1106.06423,357.3483374,9.96050144,9.96050144,1,99,1106.06423,536.5794094,7.366547125,7.366547125,1,99,1106.06423,664.3895554,11.83854295,11.83854295,1,99,1106.06423,732.8693101,13.2209878,13.2209878,1,99,1106.06423,741.4623231,14.28636634,14.28636634,1,99,1106.06423,673.1230386,15,15,1,99,1106.06423,507.6801632,184,184,16,84,938.4787404,253.8472375,1118,1118,100,0,0,0,1118,1118,100,0,0,0,308.0467734,690.4522163,4620.701601
