OBJECTID,SHAPE_Leng,SHAPE_Area,MEAN,_count_0,_sum_0,shadow_percent_0,sunlight_percent_0,shadow_free_area_0,energy_0,_count_19,_sum_19,shadow_percent_19,sunlight_percent_19,shadow_free_area_19,energy_19,_count_6,_sum_6,shadow_percent_6,sunlight_percent_6,shadow_free_area_6,energy_6,_count_7,_sum_7,shadow_percent_7,sunlight_percent_7,shadow_free_area_7,energy_7,_count_8,_sum_8,shadow_percent_8,sunlight_percent_8,shadow_free_area_8,energy_8,_count_9,_sum_9,shadow_percent_9,sunlight_percent_9,shadow_free_area_9,energy_9,_count_10,_sum_10,shadow_percent_10,sunlight_percent_10,shadow_free_area_10,energy_10,_count_11,_sum_11,shadow_percent_11,sunlight_percent_11,shadow_free_area_11,energy_11,_count_12,_sum_12,shadow_percent_12,sunlight_percent_12,shadow_free_area_12,energy_12,_count_13,_sum_13,shadow_percent_13,sunlight_percent_13,shadow_free_area_13,energy_13,_count_14,_sum_14,shadow_percent_14,sunlight_percent_14,shadow_free_area_14,energy_14,_count_15,_sum_15,shadow_percent_15,sunlight_percent_15,shadow_free_area_15,energy_15,_count_16,_sum_16,shadow_percent_16,sunlight_percent_16,shadow_free_area_16,energy_16,_count_17,_sum_17,shadow_percent_17,sunlight_percent_17,shadow_free_area_17,energy_17,_count_18,_sum_18,shadow_percent_18,sunlight_percent_18,shadow_free_area_18,energy_18,energy_final,shadow_final,energy_total
918,0.001000831,469.3025582,29.52716896,12.11398915,12.11398915,3,97,455.2234814,3.124653977,180,180,38,62,290.9675861,0.231028263,14.65274215,14.65274215,3,97,455.2234814,1.729394006,12.11398915,12.11398915,3,97,455.2234814,33.76392562,12.11398915,12.11398915,3,97,455.2234814,139.8086908,11.95142333,11.95142333,3,97,455.2234814,220.5248216,11.95142333,11.95142333,3,97,455.2234814,317.1846995,11.45763545,11.45763545,2,98,459.916507,381.410139,10.34802883,10.34802883,2,98,459.916507,403.0878437,8.048799488,8.048799488,2,98,459.916507,412.7741452,8.679785697,8.679785697,2,98,459.916507,394.7113843,12.67388635,12.67388635,3,97,455.2234814,326.3356019,14.65274215,14.65274215,3,97,455.2234814,233.1663776,14.65274215,14.65274215,3,97,455.2234814,125.4541288,84,84,18,82,384.8280977,31.31307748,201.6413274,440.8315363,3226.261239
481,0.002332441,2826.670511,5.269994216,2825,2825,100,0,0,0,2825,2825,100,0,0,0,2825,2825,100,0,0,0,2808,2808,99,1,28.26670511,2.096541518,5,5,0,100,2826.670511,868.1298739,18.66468945,18.66468945,1,99,2798.403805,1355.636352,16.31411645,16.31411645,1,99,2798.403805,1949.835424,16.75707991,16.75707991,1,99,2798.403805,2320.724671,15.05523732,15.05523732,1,99,2798.403805,2452.624636,14.35048946,14.35048946,1,99,2798.403805,2511.561819,17.16979081,17.16979081,1,99,2798.403805,2401.657308,16.39680917,16.39680917,1,99,2798.403805,2006.088937,16.49833086,16.49833086,1,99,2798.403805,1433.348026,16.49833086,16.49833086,1,99,2798.403805,771.2065079,18.46474428,18.46474428,1,99,2798.403805,227.7033192,1220.040894,2055.931684,19520.65431
482,0.001855906,1297.291021,7.590345383,6,6,0,100,1297.291021,8.904605571,1295,1295,100,0,0,0,50,50,4,96,1245.399381,4.731272247,16.49746903,16.49746903,1,99,1284.318111,95.25787431,15.8137344,15.8137344,1,99,1284.318111,394.4410626,15.38594375,15.38594375,1,99,1284.318111,622.1647912,14.23095403,14.23095403,1,99,1284.318111,894.8704774,13.40789377,13.40789377,1,99,1284.318111,1065.088863,11.5785158,11.5785158,1,99,1284.318111,1125.623912,11.24565857,11.24565857,1,99,1284.318111,1152.672936,13.64348245,13.64348245,1,99,1284.318111,1102.232627,13.27205008,13.27205008,1,99,1284.318111,920.6878399,12.40742774,12.40742774,1,99,1284.318111,657.8303052,11.93744255,11.93744255,1,99,1284.318111,353.9426596,12.47152439,12.47152439,1,99,1284.318111,104.5036804,566.8635271,1196.967182,9069.816434
631,0.000856933,474.9233986,11.04685411,12.78689217,12.78689217,3,97,460.6756966,3.162077982,472,472,99,1,4.749233986,0.003770892,173,173,36,64,303.9509751,1.154709754,12.78689217,12.78689217,3,97,460.6756966,34.16831642,9.137798309,9.137798309,2,98,465.4249306,142.9417701,6.596489616,6.596489616,1,99,470.1741646,227.7674109,6.439769506,6.439769506,1,99,470.1741646,327.6018421,6.648613104,6.648613104,1,99,470.1741646,389.9168452,7.434987465,7.434987465,2,98,465.4249306,407.9156299,8.101449533,8.101449533,2,98,465.4249306,417.7179444,9.559545576,9.559545576,2,98,465.4249306,399.4388456,7,7,1,99,470.1741646,337.0532832,20,20,4,96,455.9264626,233.526446,34,34,7,93,441.6787607,121.7213663,386,386,81,19,90.23544573,7.342367983,203.4288418,397.3525768,3254.861469
632,0.000900594,517.0339003,16.10816881,11.6479022,11.6479022,2,98,506.6932223,3.477942278,517,517,100,0,0,0,11.6479022,11.6479022,2,98,506.6932223,1.924927551,11.6479022,11.6479022,2,98,506.6932223,37.5814363,11.6479022,11.6479022,2,98,506.6932223,155.6161291,9.365972099,9.365972099,2,98,506.6932223,245.4584111,7.822724052,7.822724052,2,98,506.6932223,353.0471164,7.389085738,7.389085738,1,99,511.8635613,424.489987,7.074623381,7.074623381,1,99,511.8635613,448.6161641,6.942769825,6.942769825,1,99,511.8635613,459.3965225,7.734959523,7.734959523,1,99,511.8635613,439.293593,7.31732561,7.31732561,1,99,511.8635613,366.9391193,9.607577682,9.607577682,2,98,506.6932223,259.5292818,10.66628891,10.66628891,2,98,506.6932223,139.6385717,10.66628891,10.66628891,2,98,506.6932223,41.2291208,225.0825549,474.6371205,3601.320878
633,0.000853421,485.8571819,11.23318936,87,87,18,82,398.4028891,2.734637431,465,465,96,4,19.43428728,0.015430824,106,106,22,78,378.9686019,1.439701718,87,87,18,82,398.4028891,29.54954229,66,66,14,86,417.8371764,128.3265715,24,24,5,95,461.5643228,223.596528,12,12,2,98,476.1400382,331.758666,5,5,1,99,480.9986101,398.8935903,6.283417119,6.283417119,1,99,480.9986101,421.5649788,5.443279601,5.443279601,1,99,480.9986101,431.6952905,4.741268562,4.741268562,1,99,480.9986101,412.8045511,5.492360818,5.492360818,1,99,480.9986101,344.8129926,5.980843057,5.980843057,1,99,480.9986101,246.3684501,8.492637823,8.492637823,2,98,476.1400382,131.2184809,8.541347289,8.541347289,2,98,476.1400382,38.74303877,209.5681634,425.9347961,3353.090614
807,0.000840883,372.5700555,3.003615533,5.372190989,5.372190989,1,99,368.8443549,2.531747652,375,375,101,-1,-3.725700555,-0.002958206,8.913323599,8.913323599,2,98,365.1186544,1.387085768,5.372190989,5.372190989,1,99,368.8443549,27.3571858,5.372190989,5.372190989,1,99,368.8443549,113.2798471,5.427835883,5.427835883,1,99,368.8443549,178.6800085,5.428894665,5.428894665,1,99,368.8443549,256.9985746,5.201783577,5.201783577,1,99,368.8443549,305.8837301,4.201873359,4.201873359,1,99,368.8443549,323.2688399,4.201873359,4.201873359,1,99,368.8443549,331.0370708,4.785072247,4.785072247,1,99,368.8443549,316.5510777,4.785072247,4.785072247,1,99,368.8443549,264.4130839,4.972343507,4.972343507,1,99,368.8443549,188.9228163,5.89924874,5.89924874,2,98,365.1186544,100.6223197,222,222,60,40,149.0280222,12.12626114,161.5371127,328.855169,2584.593803
808,0.000669956,292.382326,3.84043609,4.054792456,4.054792456,1,99,289.4585028,1.986843163,297,297,102,-2,-5.84764652,-0.004643031,4.631595669,4.631595669,2,98,286.5346795,1.088545247,4.631595669,4.631595669,2,98,286.5346795,21.25227718,6,6,2,98,286.5346795,88.0008173,4.054792456,4.054792456,1,99,289.4585028,140.2229614,4.054792456,4.054792456,1,99,289.4585028,201.6851326,3.665018348,3.665018348,1,99,289.4585028,240.0488047,3.725988438,3.725988438,1,99,289.4585028,253.6921418,3.725988438,3.725988438,1,99,289.4585028,259.7884273,4.903756444,4.903756444,2,98,286.5346795,245.9109388,4.903756444,4.903756444,2,98,286.5346795,205.4078292,4.787046662,4.787046662,2,98,286.5346795,146.7636359,6.61805103,6.61805103,2,98,286.5346795,78.96551925,46,46,16,84,245.6011538,19.98432029,126.9862367,265.483152,2031.779788
809,0.000752746,296.9065295,5.437499762,61,61,21,79,234.5561583,1.609993471,294,294,99,1,2.969065295,0.002357438,8.754686629,8.754686629,3,97,287.9993337,1.094109469,82,82,28,72,213.7727013,15.85552125,8.429840103,8.429840103,3,97,287.9993337,88.45064335,6.285801406,6.285801406,2,98,290.968399,140.9544034,6.313663072,6.313663072,2,98,290.968399,202.7371784,6.131332579,6.131332579,2,98,290.968399,241.3009662,6.204556328,6.204556328,2,98,290.968399,255.0154707,3.620440974,3.620440974,1,99,293.9374642,263.8082863,3.268432562,3.268432562,1,99,293.9374642,252.2641863,8.063257953,8.063257953,3,97,287.9993337,206.4577944,16,16,5,95,282.0612031,144.4723123,83,83,28,72,213.7727013,58.9131912,294,294,99,1,2.969065295,0.241589874,124.8785336,237.7231613,1998.056538
810,0.000952381,383.9602585,12.90594149,4,4,1,99,380.1206559,2.609148182,387,387,101,-1,-3.839602585,-0.003048644,9.408000302,9.408000302,2,98,376.2810534,1.429491722,10.9199781,10.9199781,3,97,372.4414508,27.6239824,10.9199781,10.9199781,3,97,372.4414508,114.3845908,10.9199781,10.9199781,3,97,372.4414508,180.4225569,10.9199781,10.9199781,3,97,372.4414508,259.5049123,10.70553631,10.70553631,3,97,372.4414508,308.8668124,9.758091178,9.758091178,3,97,372.4414508,326.4214678,8.749202974,8.749202974,2,98,376.2810534,337.7114928,8.711566325,8.711566325,2,98,376.2810534,322.9334307,9.936632467,9.936632467,3,97,372.4414508,266.9917304,10.83484192,10.83484192,3,97,372.4414508,190.765256,10.9199781,10.9199781,3,97,372.4414508,102.6403945,61,61,16,84,322.5266172,26.24366831,164.5697258,345.3082592,2633.115612
811,0.000881815,375.1677851,13.21495213,8,8,2,98,367.6644294,2.523648644,374,374,100,0,0,0,11.88032325,11.88032325,3,97,363.9127516,1.382504543,12,12,3,97,363.9127516,26.99140878,11.88032325,11.88032325,3,97,363.9127516,111.7652482,11.88032325,11.88032325,3,97,363.9127516,176.2909821,11.88032325,11.88032325,3,97,363.9127516,253.5623962,11.88032325,11.88032325,3,97,363.9127516,301.7939366,9.303349844,9.303349844,2,98,367.6644294,322.2347095,8.399429347,8.399429347,2,98,367.6644294,329.9780901,7.286650945,7.286650945,2,98,367.6644294,315.5384373,6.85001913,6.85001913,2,98,367.6644294,263.5672318,8.657092584,8.657092584,2,98,367.6644294,188.3184561,9.762315828,9.762315828,3,97,363.9127516,100.2899874,92,92,25,75,281.3758388,22.89527063,161.1421539,335.6501118,2578.274462
812,0.00088276,397.2440545,11.03374023,13.97883753,13.97883753,4,96,381.3542923,2.617615862,391,391,98,2,7.94488109,0.006308236,8.8685532,8.8685532,2,98,389.2991734,1.47894756,14.24281081,14.24281081,4,96,381.3542923,28.28504786,8.056907387,8.056907387,2,98,389.2991734,119.5619514,7.562261162,7.562261162,2,98,389.2991734,188.5889772,8.537948806,8.537948806,2,98,389.2991734,271.2508171,8.965019162,8.965019162,2,98,389.2991734,322.8469724,9.12407465,9.12407465,2,98,389.2991734,341.1961996,10.36879662,10.36879662,3,97,385.3267328,345.8299721,13.83181626,13.83181626,3,97,385.3267328,330.69665,13.84254028,13.84254028,3,97,385.3267328,276.2287896,13.36785875,13.36785875,3,97,385.3267328,197.3651232,15,15,4,96,381.3542923,105.0966667,108,108,27,73,289.9881598,23.59604657,170.309739,354.606526,2724.955824
813,0.000784997,319.1758855,10.49041764,9.526770971,9.526770971,3,97,309.600609,2.12509858,319,319,100,0,0,0,9.526770971,9.526770971,3,97,309.600609,1.176172713,9.526770971,9.526770971,3,97,309.600609,22.96307717,7.709870067,7.709870067,2,98,312.7923678,96.0651048,8.467496935,8.467496935,3,97,309.600609,149.9804422,8.133250306,8.133250306,3,97,309.600609,215.7194875,7.068661255,7.068661255,2,98,312.7923678,259.399649,7.121721483,7.121721483,2,98,312.7923678,274.1428045,6.774200348,6.774200348,2,98,312.7923678,280.7305245,9.106253635,9.106253635,3,97,309.600609,265.706673,9.324013635,9.324013635,3,97,309.600609,221.943079,6,6,2,98,312.7923678,160.2128764,32,32,10,90,287.258297,79.16493955,156,156,49,51,162.7797016,13.24522154,136.1716767,278.74694,2178.746827
814,0.00065025,234.9800487,11.85984368,232,232,99,1,2.349800487,0.016129031,39,39,17,83,195.0334404,0.154856552,232,232,99,1,2.349800487,0.008926892,232,232,99,1,2.349800487,0.174284702,10.54407924,10.54407924,4,96,225.5808467,69.28061523,10.54407924,10.54407924,4,96,225.5808467,109.2785807,9.39535516,9.39535516,4,96,225.5808467,157.1772898,8.723826953,8.723826953,4,96,225.5808467,187.0748729,7.601897005,7.601897005,3,97,227.9306472,199.7668527,5.446008222,5.446008222,2,98,230.2804477,206.6762413,5.446008222,5.446008222,2,98,230.2804477,197.632207,8.334380523,8.334380523,4,96,225.5808467,161.711916,10.42045412,10.42045412,4,96,225.5808467,115.5429609,10.53980765,10.53980765,4,96,225.5808467,62.16737439,9.719379672,9.719379672,4,96,225.5808467,18.35528792,99.0012264,179.6814105,1584.019622
815,0.000805637,365.4154327,11.90876968,366,366,100,0,0,0,76,76,21,79,288.6781918,0.229210484,364,364,100,0,0,0,358,358,98,2,7.308308654,0.542057253,101,101,28,72,263.0991115,80.80326223,17,17,5,95,347.1446611,168.1679824,2,2,1,99,361.7612784,252.0633206,8.98609238,8.98609238,2,98,358.107124,296.9793123,8.456371637,8.456371637,2,98,358.107124,313.8583335,5.187034583,5.187034583,1,99,361.7612784,324.6800238,7.968712403,7.968712403,2,98,358.107124,307.3361284,7.971441418,7.971441418,2,98,358.107124,256.7158959,9.154143089,9.154143089,3,97,354.4529697,181.55152,8.954480004,8.954480004,2,98,358.107124,98.6900261,8.167860171,8.167860171,2,98,358.107124,29.13881858,154.0503928,275.5232362,2464.806284
634,0.000881427,408.1788727,9.066007394,29,29,7,93,379.6063516,2.605617997,234,234,57,43,175.5169153,0.139360431,44,44,11,89,363.2791967,1.380097668,29,29,7,93,379.6063516,28.1554031,5,5,1,99,404.097084,124.1067005,3,3,1,99,404.097084,195.7575586,2,2,0,100,408.1788727,284.4055686,4.290475293,4.290475293,1,99,404.097084,335.118924,4.290475293,4.290475293,1,99,404.097084,354.165636,4.282024186,4.282024186,1,99,404.097084,362.6763247,4.529554682,4.529554682,1,99,404.097084,346.8058158,5.915079268,5.915079268,1,99,404.097084,289.6846725,6.841052311,6.841052311,2,98,400.0152952,204.8886342,6.841052311,6.841052311,2,98,400.0152952,110.2394152,6.841052311,6.841052311,2,98,400.0152952,32.54884456,178.1785716,382.3275441,2850.857145
635,0.000924443,407.7678654,8.832719253,402,402,99,1,4.077678654,0.027989186,364,364,89,11,44.8544652,0.035614445,402,402,99,1,4.077678654,0.015491101,152,152,37,63,256.8937552,19.05380982,14.86112092,14.86112092,4,96,391.4571508,120.2247116,11.93527462,11.93527462,3,97,395.5348294,191.6097285,14.19169816,14.19169816,3,97,395.5348294,275.5956165,11.71666357,11.71666357,3,97,395.5348294,328.0182207,9.61547157,9.61547157,2,98,399.6125081,350.2351878,7.862181272,7.862181272,2,98,399.6125081,358.6514268,8.933610144,8.933610144,2,98,399.6125081,342.9570452,11.07958617,11.07958617,3,97,395.5348294,283.5466576,11.71334039,11.71334039,3,97,395.5348294,202.5937307,12.08304703,12.08304703,3,97,395.5348294,109.0046526,12.16674494,12.16674494,3,97,395.5348294,32.18427354,174.2502771,311.2628039,2788.004433
636,0.000924562,422.5828046,7.332103766,420,420,99,1,4.225828046,0.029006084,417,417,99,1,4.225828046,0.003355307,420,420,99,1,4.225828046,0.016053921,420,420,99,1,4.225828046,0.313429666,18,18,4,96,405.6794924,124.5926914,12.02689166,12.02689166,3,97,409.9053204,198.5712542,13.03950139,13.03950139,3,97,409.9053204,285.6085004,9.632971497,9.632971497,2,98,414.1311485,343.4402038,9.268939692,9.268939692,2,98,414.1311485,362.9598614,8.612992146,8.612992146,2,98,414.1311485,371.6818775,8.104102643,8.104102643,2,98,414.1311485,355.4172908,11.09286666,11.09286666,3,97,409.9053204,293.8484171,11,11,3,97,409.9053204,209.9543249,29,29,7,93,393.0020082,108.3066374,140,140,33,67,283.1304791,23.03804395,178.5187299,292.9907445,2856.299678
637,0.00071271,265.4655297,10.3830821,156,156,59,41,108.8408672,0.747083712,43,43,16,84,222.9910449,0.17705489,249,249,94,6,15.92793178,0.060510213,9.91944721,9.91944721,4,96,254.8469085,18.9019952,8.983953758,8.983953758,3,97,257.5015638,79.08413778,6.93658585,6.93658585,3,97,257.5015638,124.7419976,7.80540402,7.80540402,3,97,257.5015638,179.4185921,4.388435277,4.388435277,2,98,260.1562191,215.748333,4.622725095,4.622725095,2,98,260.1562191,228.0105362,4.469799841,4.469799841,2,98,260.1562191,233.4896863,5.764122972,5.764122972,2,98,260.1562191,223.272311,5.764122972,5.764122972,2,98,260.1562191,186.4979286,5.764188024,5.764188024,2,98,260.1562191,133.2525357,6.204570456,6.204570456,2,98,260.1562191,71.69593211,6.206137396,6.206137396,2,98,260.1562191,21.16865139,114.4178191,230.4240798,1830.685105
638,0.000754783,233.218806,17.09560137,9.427804948,9.427804948,4,96,223.8900537,1.536781329,9.427804948,9.427804948,4,96,223.8900537,0.177768703,9.427804948,9.427804948,4,96,223.8900537,0.850558314,9.427804948,9.427804948,4,96,223.8900537,16.60592528,9.427804948,9.427804948,4,96,223.8900537,68.76133719,8.648007082,8.648007082,4,96,223.8900537,108.4595065,8.531771196,8.531771196,4,96,223.8900537,155.9992011,6.003355164,6.003355164,3,97,226.2222418,187.6067838,4.960256197,4.960256197,2,98,228.5544298,200.3135588,4.931289622,4.931289622,2,98,228.5544298,205.1271437,5.167005301,5.167005301,2,98,228.5544298,196.150897,5.987457905,5.987457905,3,97,226.2222418,162.1717123,8.188445319,8.188445319,4,96,223.8900537,114.6769333,9.427804948,9.427804948,4,96,223.8900537,61.70141212,9.427804948,9.427804948,4,96,223.8900537,18.21770978,99.89048195,225.1338873,1598.247711
639,0.000667349,211.6645305,16.65107713,9.434385537,9.434385537,4,96,203.1979493,1.394750724,4,4,2,98,207.4312399,0.164700404,9.434385537,9.434385537,4,96,203.1979493,0.771949009,9.434385537,9.434385537,4,96,203.1979493,15.0711919,9.434385537,9.434385537,4,96,203.1979493,62.40635738,8.546108746,8.546108746,4,96,203.1979493,98.43558896,9.225328079,9.225328079,4,96,203.1979493,141.5816255,7.859689069,7.859689069,4,96,203.1979493,168.5126689,5.463297176,5.463297176,3,97,205.3145946,179.9453073,7.948703839,7.948703839,4,96,203.1979493,182.3697531,7.506460912,7.506460912,4,96,203.1979493,174.3893568,8.258444836,8.258444836,4,96,203.1979493,145.6663107,8.842536827,8.842536827,4,96,203.1979493,104.078396,9.434385537,9.434385537,4,96,203.1979493,55.99891644,9.434385537,9.434385537,4,96,203.1979493,16.53401393,89.82139247,203.6212784,1437.14228
640,0.000779997,213.1202614,14.17487383,215,215,101,-1,-2.131202614,-0.014628575,212,212,99,1,2.131202614,0.001692175,215,215,101,-1,-2.131202614,-0.008096439,215,215,101,-1,-2.131202614,-0.158071298,32,32,15,85,181.1522222,55.63565164,9.285525277,9.285525277,4,96,204.595451,99.1125835,9.267436916,9.267436916,4,96,204.595451,142.5553586,8.10391757,8.10391757,4,96,204.595451,169.6716213,7.120519622,7.120519622,3,97,206.7266536,181.1828881,6.657710835,6.657710835,3,97,206.7266536,185.5367581,6.967448509,6.967448509,3,97,206.7266536,177.4177755,6.694755147,6.694755147,3,97,206.7266536,148.1959294,6.552183896,6.552183896,3,97,206.7266536,105.8858054,9.285525277,9.285525277,4,96,204.595451,56.38405114,9.285525277,9.285525277,4,96,204.595451,16.64772725,89.20313639,148.9000227,1427.250182
641,0.000773514,266.1054392,12.99928263,266,266,100,0,0,0,266,266,100,0,0,0,266,266,100,0,0,0,266,266,100,0,0,0,215,215,81,19,50.56003344,15.52804803,82,82,31,69,183.612753,88.94789318,32,32,12,88,234.1727865,163.1638699,8.551350715,8.551350715,3,97,258.122276,214.0615779,6.975408309,6.975408309,3,97,258.122276,226.2279132,7.629587565,7.629587565,3,97,258.122276,231.6642265,7.209213153,7.209213153,3,97,258.122276,221.5267322,7.109499506,7.109499506,3,97,258.122276,185.0398579,10.15964444,10.15964444,4,96,255.4612216,130.8477486,2,2,1,99,263.4443848,72.60211111,83,83,31,69,183.612753,14.9403861,104.3033576,164.0983542,1668.853722
642,0.00070435,210.2906462,16.3500576,211,211,100,0,0,0,8.804035941,8.804035941,4,96,201.8790203,0.160291942,211,211,100,0,0,0,8.804035941,8.804035941,4,96,201.8790203,14.97336694,8.804035941,8.804035941,4,96,201.8790203,62.0012866,7.642627858,7.642627858,4,96,201.8790203,97.79665758,6.897447498,6.897447498,3,97,203.9819268,142.1278752,5.837021741,5.837021741,3,97,203.9819268,169.1628238,4.816760541,4.816760541,2,98,206.0848333,180.620373,4.83072515,4.83072515,2,98,206.0848333,184.9607257,5.866048765,5.866048765,3,97,203.9819268,175.0621851,8.475385625,8.475385625,4,96,201.8790203,144.7208114,8.36739274,8.36739274,4,96,201.8790203,103.402838,8.804035941,8.804035941,4,96,201.8790203,55.63543546,8.804035941,8.804035941,4,96,201.8790203,16.42669401,89.80342432,175.943174,1436.854789
643,0.00061671,247.2831288,12.59764406,217,217,88,12,29.67397546,0.203682168,120,120,49,51,126.1143957,0.10013483,246,246,99,1,2.472831288,0.009394286,202,202,82,18,44.51096318,3.301378139,5,5,2,98,242.3374662,74.42692496,5.804975986,5.804975986,2,98,242.3374662,117.3960234,4.805767362,4.805767362,2,98,242.3374662,168.8527493,3.399756921,3.399756921,1,99,244.8102975,203.0219142,3.402336946,3.402336946,1,99,244.8102975,214.5608027,3.885341904,3.885341904,2,98,242.3374662,217.4973913,3.275097507,3.275097507,1,99,244.8102975,210.1020728,4.196215432,4.196215432,2,98,242.3374662,173.7242171,4.230062637,4.230062637,2,98,242.3374662,124.1257349,4.527577902,4.527577902,2,98,242.3374662,66.78529764,4.527577902,4.527577902,2,98,242.3374662,19.71875729,106.2550983,191.7268525,1700.081573
644,0.00068714,225.3134427,14.93376136,227,227,101,-1,-2.253134427,-0.015465515,9,9,4,96,216.300905,0.171742919,227,227,101,-1,-2.253134427,-0.008559658,54,54,24,76,171.2382165,12.70073852,7.875891383,7.875891383,3,97,218.5540395,67.12253515,6.475756961,6.475756961,3,97,218.5540395,105.8745704,7.21506089,7.21506089,3,97,218.5540395,152.2812424,4.984147738,4.984147738,2,98,220.8071739,183.1160517,5.922208698,5.922208698,3,97,218.5540395,191.5488467,6.209094584,6.209094584,3,97,218.5540395,196.1518133,6.787540832,6.787540832,3,97,218.5540395,187.568322,5.937530119,5.937530119,3,97,218.5540395,156.6746157,7.558449043,7.558449043,3,97,218.5540395,111.9438161,7.875891383,7.875891383,3,97,218.5540395,60.23087062,8.438947247,8.438947247,4,96,216.300905,17.60018834,96.19742191,185.8084858,1539.158751
645,0.000658684,213.6196987,16.96028996,211,211,99,1,2.136196987,0.014662856,10.17489442,10.17489442,5,95,202.9387138,0.161133339,211,211,99,1,2.136196987,0.008115412,47,47,22,78,166.623365,12.35845498,10.27623206,10.27623206,5,95,202.9387138,62.32674072,8.9715077,8.9715077,4,96,205.0749108,99.34484918,9.0289728,9.0289728,4,96,205.0749108,142.8894304,6.48542047,6.48542047,3,97,207.2111078,171.8407933,5.006944146,5.006944146,2,98,209.3473048,183.4797237,4.725641177,4.725641177,2,98,209.3473048,187.8887873,7.157206241,7.157206241,3,97,207.2111078,177.8335458,7.65856912,7.65856912,4,96,205.0749108,147.0118462,7.585186194,7.585186194,4,96,205.0749108,105.0397795,9.658168423,9.658168423,5,95,202.9387138,55.92747426,10.27623206,10.27623206,5,95,202.9387138,16.5129202,90.84255048,175.7378055,1453.480808
646,0.00071076,333.3687336,18.36490241,159,159,48,52,173.3517415,1.189886354,8.133655609,8.133655609,2,98,326.701359,0.259400879,335,335,100,0,0,0,8.133655609,8.133655609,2,98,326.701359,24.23143979,8.133655609,8.133655609,2,98,326.701359,100.3368481,7.208710866,7.208710866,2,98,326.701359,158.2645927,7.62977517,7.62977517,2,98,326.701359,227.6347258,3.865852814,3.865852814,1,99,330.0350463,273.699054,5.59072002,5.59072002,2,98,326.701359,286.3331589,5.941871884,5.941871884,2,98,326.701359,293.2138163,5.994479388,5.994479388,2,98,326.701359,280.3829471,6.00222149,6.00222149,2,98,326.701359,234.2020765,5.797184364,5.797184364,2,98,326.701359,167.3370895,6.27856852,6.27856852,2,98,326.701359,90.03497411,6.843122843,6.843122843,2,98,326.701359,26.58336288,144.2468915,294.9202064,2307.950264
647,0.000634458,266.4613851,15.31544914,266,266,100,0,0,0,2,2,1,99,263.7967713,0.209454636,266,266,100,0,0,0,246,246,92,8,21.31691081,1.581075275,8.349197176,8.349197176,3,97,258.4675436,79.38081045,6.216804321,6.216804321,2,98,261.1321574,126.5007733,7.017867384,7.017867384,3,97,258.4675436,180.0916549,4.350735751,4.350735751,2,98,261.1321574,216.5576815,5.86905757,5.86905757,2,98,261.1321574,228.8658846,7.229407977,7.229407977,3,97,258.4675436,231.9741034,6.585362964,6.585362964,2,98,261.1321574,224.1098847,6.220742748,6.220742748,2,98,261.1321574,187.1975485,5.775820089,5.775820089,2,98,261.1321574,133.7524133,5.000567972,5.000567972,2,98,261.1321574,71.964889,2,2,1,99,263.7967713,21.46487948,113.5767369,210.1492124,1817.22779
648,0.000624144,245.9500763,14.42906327,245,245,100,0,0,0,5,5,2,98,241.0310748,0.191378673,196,196,80,20,49.19001527,0.186872868,243,243,99,1,2.459500763,0.182421172,7.192770661,7.192770661,3,97,238.5715741,73.27034039,6.28916967,6.28916967,3,97,238.5715741,115.5717048,7.417767658,7.417767658,3,97,238.5715741,166.2287999,4.182072127,4.182072127,2,98,241.0310748,199.8877934,5.832255977,5.832255977,2,98,241.0310748,211.2485521,5.721711171,5.721711171,2,98,241.0310748,216.3249076,6.843070341,6.843070341,3,97,238.5715741,204.7478506,6.357910732,6.357910732,3,97,238.5715741,171.0245658,6.303459092,6.303459092,3,97,238.5715741,122.1968374,5.97868936,5.97868936,2,98,241.0310748,66.42527185,5.365069875,5.365069875,2,98,241.0310748,19.61245753,104.4733169,195.2843606,1671.573071
649,0.000899941,280.4850706,8.027586395,281,281,100,0,0,0,21,21,7,93,260.8511156,0.207115786,281,281,100,0,0,0,281,281,100,0,0,0,7.125658532,7.125658532,3,97,272.0705185,83.5585697,8.709334555,8.709334555,3,97,272.0705185,131.7996654,9.018168066,9.018168066,3,97,272.0705185,189.5697589,6.459479623,6.459479623,2,98,274.8753692,227.9549683,4.824765932,4.824765932,2,98,274.8753692,240.9109439,6.561511775,6.561511775,2,98,274.8753692,246.7000941,9.634092809,9.634092809,3,97,272.0705185,233.4974486,9.924638668,9.924638668,4,96,269.2656677,193.0282099,6,6,2,98,274.8753692,140.7917138,13,13,5,95,266.460817,73.43340365,41,41,15,85,238.41231,19.39937125,118.7234176,214.8515641,1899.574681
